pid,creator,age,stimuli,inverted,filename,filepath,blip_caption,blip_caption_correct,gpt_caption,gpt_caption_correct,gpt_caption_confidence,originality_audra,originality_ocs,percentile_ocs,category1,category2,category3,confidence,creativity,creativity2,used_stimulus,line_thickness,ink_density,ink_fraction_inside_stimulus,number_of_components,number_of_lines,dist_from_base_caption_gtelarge,dist_from_base_caption_gte,dist_from_base_caption_stella,dist_from_base_shape_dino,dist_from_base_shape_clip,text_10NN_gtelarge,image_10NN_dino,image_10NN_clip,inverse_category_frequency,inverse_cluster_frequency_gtelarge,gpt_hard_to_interpret,category_hard_to_interpret,mean_creativity,mean_originality,subgroup
7023,children,7.0,R,True,7023.png,../data/children/stimuli_R/7023.png,drawing of a shield with two arms and a handle,,Shield shape with two shaded squares connected by lines,,5,0.453421294689178,0.44,31.0,abstract doodle/hard to interpret,completing,,2.0,0.0,1,1.0,9.43626140127235,4.870625,0.385215254780472,2,6,0.130494690448981,0.276286943180146,0.305567342374761,0.575007840374208,0.211898738735014,0.09923747,0.30350792,0.14449926,3.89473684210526,16.8571428571429,0,1,0.125,0.446710647344589,schematic
7024,children,7.0,R,True,7024.png,../data/children/stimuli_R/7024.png,drawing of a bird with a long beak and a long tail,,Abstract shape with a pointed top and jagged bottom edges,,3,0.568071961402893,0.5,47.0,creature/monster,,,2.0,2.0,1,1.0,5.19103049902137,4.903125,0.658097937640504,21,7,0.158612063013787,0.371623337268829,0.416960204658519,0.695494815300757,0.286859900927859,0.09552936,0.2607358,0.1426305,9.25,5.9,1,0,0.375,0.5340359807014465,schematic
7025,children,9.0,R,True,7025.png,../data/children/stimuli_R/7025.png,drawing of a cartoon character with a square face and a tooth,,"Creature with spiky head, sharp teeth, and extended arms",,4,0.628348529338837,0.64,81.0,creature/monster,teeth,,2.0,2.0,3,1.0,5.07234230993976,7.10625,0.451567711807872,5,10,0.241879150755455,0.533203303813934,0.541445989141998,0.741732850291571,0.379085823823976,0.14235774,0.27896637,0.19470124,9.25,4.91666666666667,0,0,0.625,0.6341742646694185,schematic
7026,children,7.0,R,False,7026.png,../data/children/stimuli_R/7026.png,drawing of a house with a window and a door,,Simple drawing of a house with symmetrical windows and a door,,4,0.486936181783676,0.46,37.0,house,door,,2.0,2.0,2,1.0,3.96355107339376,3.30875,0.964104617026955,6,6,0.131552442127169,0.293435769881949,0.242212891578674,0.640509348044806,0.271633678603721,0.061921734,0.13505626,0.05801804,4.48484848484848,3.02564102564103,0,0,0.5,0.473468090891838,schematic
7027,children,8.0,R,True,7027.png,../data/children/stimuli_R/7027.png,there is a drawing of a carrot with a face on it,,"A smiling wedge with fries on top, resembling a face",,4,0.49458983540535,0.54,56.0,(smiley) face,,,2.0,2.0,3,1.0,6.80955516863591,6.473125,0.567833267793944,9,8,0.254515036671456,0.35879781000601,0.546472389680657,0.692057083230567,0.373947094416903,0.15858307,0.26072043,0.23032828,16.4444444444444,4.91666666666667,0,0,0.625,0.517294917702675,schematic
7028,children,8.0,R,True,7028.png,../data/children/stimuli_R/7028.png,drawing of a shield with a long tail on a white background,,Abstract shape resembling a simplified shield or house outline,,3,0.243356734514236,0.26,0.0,completing,,,2.0,0.0,0,1.0,4.37734744334724,1.86,0.777317073170732,1,6,0.0830373069003389,0.204993605613709,0.19532229844597,0.317026366611863,0.189855645698175,0.07850973,0.19311595,0.110464886,11.3846153846154,3.02564102564103,1,0,0.0,0.251678367257118,schematic
16,adults,,G,False,16__3473_9.jpg,../data/adults/stimuli_G/16__3473_9.jpg,a drawing of a bat and a pencil on a white background,,Abstract object resembling a bow and arrow,,3,0.65917319059372,0.68,88.0,abstract doodle/hard to interpret,arrow,,1.0,2.0,2,1.0,4.72435082024414,5.899375,0.885403624382208,1,13,0.162329237183417,0.336587151085563,0.411785960197449,0.651195790191482,0.252470014903056,0.14234106,0.42418098,0.1996733,4.7741935483871,6.09090909090909,1,1,0.5,0.66958659529686,adults
21,adults,,G,False,21__3508_9.jpg,../data/adults/stimuli_G/21__3508_9.jpg,a drawing of a mushroom with a black outline on a white background,,A simple drawing of a mushroom with spots on the cap,,5,0.317512392997742,0.31,3.0,mushroom,,,2.0,2.0,2,1.0,4.24076026882029,3.63375,0.861991434689508,6,9,0.12430046507114,0.202264523573652,0.267408907413483,0.610707914908067,0.255805372481236,0.036501657,0.13167295,0.059873413,5.69230769230769,7.88235294117647,0,0,0.5,0.313756196498871,adults
26,adults,,G,False,26__3553_9.jpg,../data/adults/stimuli_G/26__3553_9.jpg,a drawing of a basketball court with a basketball hoop and a basketball hoop,,Hard to interpret,,2,0.505171418190002,0.57,64.0,person(s),sun,water,1.0,1.0,0,0.5,4.40652208230564,2.905625,0.730815267987764,2,10,0.248445153236389,0.458286746093236,0.628205202328848,0.480258682480077,0.284564229049088,0.0,0.32304507,0.22049029,7.789473684210529,9.57142857142857,1,0,0.125,0.5375857090950009,adults
27,adults,,G,False,27__3565_9.jpg,../data/adults/stimuli_G/27__3565_9.jpg,a black and white drawing of a crab with a box in its paws,,A crab with claws and legs in a simplistic drawing style,,5,0.694213211536408,0.67,87.0,face,,,2.0,3.0,4,1.0,4.43910574751428,5.36625,0.944500504540868,1,7,0.147718480365365,0.275649964809418,0.379063010215759,0.638764830512393,0.322076587293049,0.13962945,0.40393987,0.2533378,21.1428571428571,16.75,0,0,0.875,0.682106605768204,adults
32,adults,,G,False,32__3577_9.jpg,../data/adults/stimuli_G/32__3577_9.jpg,a drawing of a mushroom with a long stem on a white background,,Simple silhouette outline of a mushroom shape,,5,0.140106156468391,0.21,0.0,tracing,,,2.0,0.0,0,1.0,3.6992267635997,1.796875,0.823337178008458,1,8,0.0978777408599853,0.217717935238889,0.285758852958679,0.386573350080824,0.155349862374879,0.06376426,0.21847066,0.12747309,24.6666666666667,7.88235294117647,0,0,0.0,0.1750530782341955,adults
44,adults,,G,False,44__3661_9.jpg,../data/adults/stimuli_G/44__3661_9.jpg,a drawing of a mushroom with a hat on it,,"Person wearing a large hat with text ""identify yourself"" written beside",,4,0.661190688610077,0.68,88.0,creature(s),writing,,1.0,1.0,1,0.5,4.86035140098777,7.7775,0.384451219512195,3,15,0.212847339341202,0.457877619799304,0.583388711012082,0.623194214368062,0.337374638745551,0.16308072,0.21469733,0.2295847,21.1428571428571,7.44444444444445,0,0,0.25,0.6705953443050385,adults
46,adults,,G,False,46__3684_9.jpg,../data/adults/stimuli_G/46__3684_9.jpg,cartoon drawing of a person holding a knife and a umbrella,,A mushroom with a rectangular stem on a surface,,4,0.360141307115555,0.46,37.0,mushroom,,,2.0,1.0,2,1.0,4.8421348264779,6.49875,0.424895904542912,5,14,0.161002924382511,0.277860917981294,0.432308350067832,0.684404831748032,0.285762812852587,0.08888688,0.3586837,0.0957485,5.69230769230769,6.7,0,0,0.375,0.4100706535577775,adults
62,adults,,G,False,62__3706_9.jpg,../data/adults/stimuli_G/62__3706_9.jpg,a drawing of a person with a cat on their back,,"A round-bodied creature with a tail, two legs, and two arms",,4,0.617157459259033,0.66,85.0,creature(s),,,2.0,2.0,3,1.0,4.78656105556051,7.47375,0.518585441404233,8,13,0.208506345748901,0.387221437311811,0.488311275491454,0.608468165308102,0.360124803760809,0.1501315,0.26157457,0.19080658,21.1428571428571,16.75,0,0,0.625,0.6385787296295165,adults
66,adults,,G,False,66__3730_9.jpg,../data/adults/stimuli_G/66__3730_9.jpg,a drawing of a ladder leading to a beach with a sun in the background,,Sun over ocean waves with a ladder from the water,,3,0.591598689556122,0.62,78.0,sunset,beach,pier,2.0,3.0,2,1.0,4.66451954832474,10.646875,0.49859627374485,10,29,0.203241229057312,0.435543784696796,0.515382409095764,0.794113290923591,0.307723478119361,0.15627,0.4009667,0.1678198,74.0,22.3333333333333,0,0,0.625,0.605799344778061,adults
85,adults,,G,False,85__3786_9.jpg,../data/adults/stimuli_G/85__3786_9.jpg,a drawing of a tombstone with a sign that says rip me,,"Tombstone with ""R.I.P"" and ""ME"" written on it",,5,0.58507764339447,0.55,60.0,grave,writing,,2.0,2.0,2,1.0,4.33034505564412,4.285,0.771314116520073,7,11,0.24001774907165,0.481052129331357,0.595511555671692,0.549946314679772,0.355793181768398,0.20413294,0.25109106,0.2594275,148.0,6.09090909090909,0,0,0.5,0.567538821697235,adults
103,adults,,G,False,103__3832_9.jpg,../data/adults/stimuli_G/103__3832_9.jpg,a drawing of a man with his arms outstretched out,,Simple humanoid figure with a round head and rectangular body,,4,0.534893453121185,0.52,51.0,person(s),,,2.0,2.0,3,1.0,4.45652356027232,4.640625,0.675642393892127,2,8,0.176002979278564,0.348586997305571,0.432203565108563,0.636494990875435,0.303619105081019,0.101895094,0.20993292,0.09772816,7.789473684210529,16.75,0,0,0.625,0.5274467265605924,adults
110,adults,,G,False,110__3846_9.jpg,../data/adults/stimuli_G/110__3846_9.jpg,a drawing of a person holding an umbrella with the word ' m ' drawn on it,,A person underneath an umbrella with rain falling,,5,0.339922517538071,0.39,21.0,umbrella,rain,,1.0,2.0,2,1.0,3.948025851764,3.076875,0.728962710372896,8,4,0.197045612511299,0.417074330187527,0.483513474464417,0.60243360166683,0.225257145342501,0.1105632,0.26385212,0.11599584,8.22222222222222,10.3076923076923,0,0,0.5,0.3649612587690355,adults
113,adults,,G,False,113__3868_9.jpg,../data/adults/stimuli_G/113__3868_9.jpg,a drawing of a face with a smile drawn on it,,Simple face with closed eyes and a rectangular mouth,,4,0.375809818506241,0.36,14.0,face,,,2.0,1.0,2,1.0,4.06061006405776,3.150625,0.60303065090116,4,5,0.192288041114807,0.286118366900633,0.474651917059777,0.40847344567077,0.258969814779019,0.08857412,0.25647593,0.1350367,21.1428571428571,7.44444444444445,0,0,0.375,0.36790490925312047,adults
138,adults,,G,False,138__5325_9.jpg,../data/adults/stimuli_G/138__5325_9.jpg,a drawing of a mushroom head with a tree on it,,Hard to interpret,,1,0.512839198112488,0.52,52.0,abstract doodle/hard to interpret,,,1.0,1.0,1,0.5,4.22638287082906,4.65875,0.43417943440811,2,6,0.248445153236389,0.458286746093236,0.628205202328848,0.549444065024572,0.242292454073002,0.0,0.29093662,0.15636241,4.7741935483871,9.57142857142857,1,1,0.25,0.516419599056244,adults
140,adults,,G,False,140__3910_9.jpg,../data/adults/stimuli_G/140__3910_9.jpg,a drawing of a sign that says pick up on a white background,,"A simplistic phone booth with ""Phone"" written on it",,4,0.627177715301514,0.62,77.0,phone booth,,,1.0,1.0,1,1.0,4.73334775740204,4.82625,0.585283174865647,3,16,0.192527890205383,0.39545089561798,0.476766347885132,0.494966845068441,0.306477422175144,0.19686276,0.33294863,0.20576017,148.0,6.09090909090909,0,0,0.25,0.623588857650757,adults
157,adults,,G,False,157__3922_9.jpg,../data/adults/stimuli_G/157__3922_9.jpg,a drawing of a mushroom shaped object with a long stem,,Outline resembling a mushroom or umbrella shape,,3,0.185285940766335,0.25,0.0,tracing,,,2.0,0.0,1,1.0,3.42070297972734,1.66625,0.889425865068626,1,7,0.0834725995692426,0.185080265554197,0.274779796600342,0.342595607255379,0.176737561172991,0.076336056,0.23137443,0.16251698,24.6666666666667,7.88235294117647,0,0,0.125,0.2176429703831675,adults
174,adults,,G,False,174__3967_9.jpg,../data/adults/stimuli_G/174__3967_9.jpg,a drawing of a microwave with an umbrella over it,,Hot air balloon with basket and heat waves,,4,0.614155948162079,0.68,88.0,parachute,supply-box,,1.0,2.0,2,0.5,4.85971301882957,6.6925,0.709931811443819,6,15,0.177797198295593,0.316923260688782,0.424787129449076,0.648615143402234,0.286630680009444,0.19952667,0.32138872,0.18636103,148.0,6.09090909090909,0,0,0.5,0.6470779740810395,adults
180,adults,,G,False,180__4001_9.jpg,../data/adults/stimuli_G/180__4001_9.jpg,a drawing of a mushroom with a net on it,,Mushroom with crosshatched lines on the stem and top,,5,0.553299427032471,0.54,57.0,abstract doodle/hard to interpret,,,1.0,1.0,1,1.0,4.90102148448237,6.13375,0.901828077030421,2,10,0.16255784034729,0.332038005115866,0.363234043121338,0.733229866233676,0.267026834332492,0.090910114,0.287746,0.15707074,4.7741935483871,6.7,0,1,0.25,0.5466497135162356,adults
181,adults,,G,False,181__5394_9.jpg,../data/adults/stimuli_G/181__5394_9.jpg,a drawing of a man with a hat on his head,,Simple stick figure with a round head and broad torso,,4,0.429783761501312,0.48,40.0,person(s),,,2.0,1.0,2,1.0,4.2465798340412,2.95875,0.782018545894369,1,11,0.169155359268188,0.309528527515694,0.412096619606018,0.612740990144762,0.251198084365456,0.07911891,0.26394707,0.081014946,7.789473684210529,16.75,0,0,0.375,0.454891880750656,adults
182,adults,,G,False,182__5406_9.jpg,../data/adults/stimuli_G/182__5406_9.jpg,drawing of a man holding an umbrella with the word ' s name,,Stick figures under an umbrella with letters above them,,4,0.503359079360962,0.45,35.0,umbrella,person(s),rain,2.0,2.0,3,1.0,4.19926038622555,3.335625,0.771687883074022,5,10,0.136650621891022,0.267158009623229,0.33600652217865,0.568141015231708,0.26236579447949,0.07667749,0.18290432,0.16907182,8.22222222222222,14.8888888888889,0,0,0.625,0.47667953968048105,adults
183,adults,,G,False,183__5418_9.jpg,../data/adults/stimuli_G/183__5418_9.jpg,a drawing of a mushroom with a face on it,,A mushroom with a spotted cap and a simple stem,,5,0.353207051753998,0.3,2.0,mushroom,,,2.0,2.0,2,1.0,4.63157311591102,4.06625,0.870836718115353,2,8,0.18767523765564,0.330783228003479,0.436530828475952,0.630314724911906,0.267419004504356,0.059780736,0.14817676,0.06685609,5.69230769230769,6.7,0,0,0.5,0.32660352587699903,adults
197,adults,,G,False,197__5470_9.jpg,../data/adults/stimuli_G/197__5470_9.jpg,a drawing of a man with a hat on his head,,"Stick figure with arms and legs, circular head, and a curved line body",,5,0.45185661315918,0.47,39.0,person(s),,,2.0,2.0,2,1.0,4.12384128492579,3.1475,0.693682664054848,5,7,0.157505085616999,0.288413124585933,0.39317318160374,0.554092904753958,0.273154381767381,0.09431039,0.20696321,0.09132329,7.789473684210529,16.75,0,0,0.5,0.46092830657959,adults
203,adults,,G,False,203__4073_9.jpg,../data/adults/stimuli_G/203__4073_9.jpg,a drawing of a rainbow and clouds with a person smiling,,Rainbow over clouds and a geometric object below,,3,0.52845561504364,0.57,64.0,rainbow,clouds,pot of gold,1.0,3.0,2,1.0,4.59841959387393,5.373125,0.943736578382248,1,8,0.157701313495636,0.318231621927965,0.425096273422241,0.536638630278096,0.204028934199911,0.13604061,0.25021487,0.1541237,74.0,19.1428571428571,0,0,0.625,0.54922780752182,adults
223,adults,,G,False,223__4143_9.jpg,../data/adults/stimuli_G/223__4143_9.jpg,a drawing of a bird standing on a wire fence,,"Bird with wings spread, perched on a grid-like structure",,4,0.679289937019348,0.63,79.0,abstract doodle/hard to interpret,,,1.0,1.0,3,1.0,4.77147649006106,5.468125,0.88793600461228,1,9,0.190064132213593,0.411362171173096,0.508677632133819,0.657836795741291,0.343007078937514,0.15653633,0.2708931,0.22142014,4.7741935483871,22.3333333333333,0,1,0.5,0.654644968509674,adults
242,adults,,G,False,242__4167_9.jpg,../data/adults/stimuli_G/242__4167_9.jpg,a drawing of a person holding a sign with a face on it,,Simple human figure with big head and stick-like limbs,,3,0.579840064048767,0.57,66.0,person(s),,,2.0,2.0,3,1.0,4.40029023072051,4.418125,0.797687366167024,2,10,0.165221035480499,0.335615376699429,0.428522620885215,0.677433754426702,0.267304511861511,0.08301112,0.22735596,0.1253584,7.789473684210529,16.75,0,0,0.625,0.5749200320243835,adults
247,adults,,G,False,247__4179_9.jpg,../data/adults/stimuli_G/247__4179_9.jpg,a close up of a drawing of a bear ' s face with a nose,,Simple drawing of an animal face with round ears,,4,0.600187659263611,0.5,48.0,creature(s),,,2.0,2.0,3,1.0,3.63347790283842,2.48625,0.716624178183282,9,3,0.169846177101135,0.310570696311316,0.377493262290955,0.375147000006482,0.25003187669007,0.10664664,0.25537306,0.19149376,21.1428571428571,16.75,0,0,0.625,0.5500938296318054,adults
259,adults,,G,False,259__4203_9.jpg,../data/adults/stimuli_G/259__4203_9.jpg,a drawing of a circle with a square in the middle,,Abstract grid pattern with a square inside a circle,,3,0.567493557929993,0.56,62.0,abstract doodle/hard to interpret,,,1.0,1.0,1,0.5,4.86388550851446,9.980625,0.689042241739858,1,37,0.177244663238525,0.395247840598096,0.452649636645604,0.647783668423537,0.251193468960845,0.15761688,0.46541977,0.17125931,4.7741935483871,6.09090909090909,1,1,0.25,0.5637467789649966,adults
263,adults,,G,False,263__7333_9.jpg,../data/adults/stimuli_G/263__7333_9.jpg,drawing of a man and woman under an umbrella in the rain,,Two stick figures under an umbrella with raindrops falling around,,5,0.486355781555176,0.54,57.0,umbrella,person(s),rain,2.0,3.0,4,1.0,4.65827729289014,6.243125,0.708733483725427,17,12,0.168818940590682,0.373180370723616,0.375277042388916,0.699009491753533,0.356345431525963,0.05530908,0.16083014,0.14897521,8.22222222222222,14.8888888888889,0,0,0.875,0.513177890777588,adults
265,adults,,G,False,265__4227_9.jpg,../data/adults/stimuli_G/265__4227_9.jpg,a drawing of a woman with a long hair and a dress,,"Person with wings and a bag, standing upright",,5,0.609381794929504,0.66,86.0,angel,,,2.0,3.0,4,1.0,5.12156656693498,6.71375,0.731900662661795,1,14,0.209601568603421,0.459380550962107,0.544244438409805,0.656692270059588,0.296478828902475,0.1607966,0.27521333,0.24121293,148.0,22.3333333333333,0,0,0.875,0.634690897464752,adults
269,adults,,G,False,269__4249_9.jpg,../data/adults/stimuli_G/269__4249_9.jpg,drawing of a man with a dog and a cat in a room,,Hard to interpret,,2,0.791100442409515,0.81,98.0,person(s),heart,hug,2.0,3.0,4,1.0,5.24512241198622,10.165,0.532903174094261,3,14,0.248445153236389,0.458286746093236,0.628205202328848,0.612561391097076,0.359188329472935,0.0,0.2283978,0.21488419,7.789473684210529,9.57142857142857,1,0,0.875,0.8005502212047575,adults
